make_name,make_name_normalized,model_name,model_name_normalized,model_year,trim_name,trim_name_normalized,body_type_raw,body_type_normalized,transmission_raw,transmission_normalized,msrp_base_candidate,source_row_count,source_mmr_median,source_sellingprice_median,source_vin_sample,placeholder_image_url,needs_enrichment,enrichment_missing_fields,selection_status,selection_reason,variant_sort_order
GMC,gmc,Sierra 2500HD,sierra-2500hd,2011,Denali,denali,Crew Cab,pickup,automatic,Automatic,37500,15,37500.0,35900,1gt125c83bf127368,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,9
GMC,gmc,Sierra 2500HD,sierra-2500hd,2005,SLE,sle,Crew Cab,pickup,automatic,Automatic,14500,16,14500.0,13400,1gthk29235e299877,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,10
GMC,gmc,Sierra 2500HD,sierra-2500hd,2010,SLE,sle,Crew Cab,pickup,automatic,Automatic,20000,15,20000.0,19600,1gt4k0b63af102694,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,11
GMC,gmc,Sierra 2500HD,sierra-2500hd,2008,SLT,slt,Crew Cab,pickup,automatic,Automatic,26700,15,26700.0,24200,1gthk23618f123372,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,12
GMC,gmc,Sierra 2500HD,sierra-2500hd,2005,SLT,slt,Crew Cab,pickup,automatic,Automatic,18500,14,18500.0,15650,1gthk23215f844235,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,13
GMC,gmc,Sierra 2500HD,sierra-2500hd,2015,Denali,denali,Crew Cab,pickup,automatic,Automatic,55500,11,55500.0,55200,1gt120e81ff134437,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,14
GMC,gmc,Sierra 2500HD,sierra-2500hd,2004,SLE,sle,Crew Cab,pickup,automatic,Automatic,9975,13,9975.0,7500,1gthc29u74e253255,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,15
GMC,gmc,Sierra 2500HD,sierra-2500hd,2014,SLE,sle,Crew Cab,pickup,automatic,Automatic,39000,11,39000.0,37000,1gt120c80ef158245,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,16
GMC,gmc,Sierra 2500HD,sierra-2500hd,2006,SLE1,sle1,Crew Cab,pickup,automatic,Automatic,17650,12,17650.0,15550,1gthc24u96e109281,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,17
GMC,gmc,Sierra 2500HD,sierra-2500hd,2006,SLT,slt,Crew Cab,pickup,automatic,Automatic,17775,12,17775.0,17525,1gthk23226f111192,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,18
GMC,gmc,Sierra 2500HD,sierra-2500hd,2003,Base,base,Crew Cab,pickup,automatic,Automatic,9488,12,9488.0,9850,1gthk23153f136784,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,19
GMC,gmc,Sierra 2500HD,sierra-2500hd,2010,SLT,slt,Crew Cab,pickup,automatic,Automatic,28150,10,28150.0,27275,1gt4k1b61af106989,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,20
GMC,gmc,Sierra 2500HD,sierra-2500hd,2014,Denali,denali,Crew Cab,pickup,automatic,Automatic,48150,8,48150.0,48375,1gt125e80ef120198,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,21
GMC,gmc,Sierra 2500HD,sierra-2500hd,2008,SLE2,sle2,Crew Cab,pickup,automatic,Automatic,21700,9,21700.0,20000,1gthk23608f101699,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,22
GMC,gmc,Sierra 2500HD,sierra-2500hd,2007,SLE1,sle1,Crew Cab,pickup,automatic,Automatic,16450,8,16450.0,16300,1gthk23617f562974,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,23
GMC,gmc,Sierra 2500HD,sierra-2500hd,2011,Work Truck,work truck,Crew Cab,pickup,automatic,Automatic,19700,7,19700.0,18750,1gt12zc80bf140506,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,24
GMC,gmc,Sierra 2500HD,sierra-2500hd,2005,Base,base,Crew Cab,pickup,automatic,Automatic,10438,8,10438.0,13600,1gthc29u75e221181,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,25
GMC,gmc,Sierra 2500HD,sierra-2500hd,2004,SLT,slt,Crew Cab,pickup,automatic,Automatic,14250,8,14250.0,13975,1gthk23114f141241,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,26
GMC,gmc,Sierra 2500HD,sierra-2500hd,2009,SLT,slt,Crew Cab,pickup,automatic,Automatic,27500,7,27500.0,29200,1gthk63619f119802,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,27
GMC,gmc,Sierra 2500HD,sierra-2500hd,2013,SLT,slt,Crew Cab,pickup,automatic,Automatic,40300,6,40300.0,37300,1gt121c85df175997,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,28
GMC,gmc,Sierra 2500HD,sierra-2500hd,2012,SLT,slt,Crew Cab,pickup,automatic,Automatic,39400,6,39400.0,39500,1gt121c80cf194830,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,29
GMC,gmc,Sierra 2500HD,sierra-2500hd,2006,SL1,sl1,Crew Cab,pickup,automatic,Automatic,19700,7,19700.0,20200,1gthk232x6f108721,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,30
GMC,gmc,Sierra 2500HD,sierra-2500hd,2009,SLE,sle,Crew Cab,pickup,automatic,Automatic,18425,6,18425.0,16850,1gthk53679f112203,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,31
GMC,gmc,Sierra 2500HD,sierra-2500hd,2007,SLT,slt,Crew Cab,pickup,automatic,Automatic,21050,6,21050.0,22150,1gthk23617f502516,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,32
GMC,gmc,Sierra 2500HD,sierra-2500hd,2012,Work Truck,work truck,Extended Cab,pickup,automatic,Automatic,17850,5,17850.0,19000,1gt12zcg7cf174953,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,33
GMC,gmc,Sierra 2500HD,sierra-2500hd,2010,Work Truck,work truck,Crew Cab,pickup,automatic,Automatic,18850,5,18850.0,17000,1gt3czbgxaf147704,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,34
GMC,gmc,Sierra 2500HD,sierra-2500hd,2004,Base,base,Crew Cab,pickup,automatic,Automatic,17475,6,17475.0,14500,1gthc29u34e268738,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,35
GMC,gmc,Sierra 2500HD,sierra-2500hd,2014,SLT,slt,crew cab,pickup,automatic,Automatic,42800,3,42800.0,44500,1gt121c84ef109409,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,36
GMC,gmc,Sierra 2500HD,sierra-2500hd,2006,Work Truck,work truck,Regular Cab,pickup,automatic,Automatic,8150,3,8150.0,4500,1gthc24u16e118959,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,37
GMC,gmc,Sierra 2500HD,sierra-2500hd,2002,SLE,sle,Extended Cab,pickup,automatic,Automatic,4650,3,4650.0,5100,1gthk23u22f248502,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,38
GMC,gmc,Sierra 2500HD Classic,sierra-2500hd-classic,2007,SLT,slt,Crew Cab,pickup,automatic,Automatic,19775,16,19775.0,17900,1gthk23d07f180515,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,1
GMC,gmc,Sierra 2500HD Classic,sierra-2500hd-classic,2007,SLE1,sle1,Crew Cab,pickup,automatic,Automatic,17975,4,17975.0,14350,1gthk23d67f102997,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,2
GMC,gmc,Sierra 3500,sierra-3500,2006,SLT,slt,Crew Cab,pickup,automatic,Automatic,19300,3,19300.0,17000,1gtjk33d46f200397,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,1
GMC,gmc,Sierra 3500HD,sierra-3500hd,2015,Denali,denali,crew cab,pickup,automatic,Automatic,53700,7,53700.0,54600,1gt424e84ff176637,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,1
GMC,gmc,Sierra 3500HD,sierra-3500hd,2011,SLT,slt,Crew Cab,pickup,automatic,Automatic,31800,7,31800.0,31000,1gt424c81bf123987,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,2
GMC,gmc,Sierra 3500HD,sierra-3500hd,2013,SLT,slt,Crew Cab,pickup,automatic,Automatic,41400,6,41400.0,40575,1gt424c83df100231,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,3
GMC,gmc,Sierra 3500HD,sierra-3500hd,2012,SLE,sle,crew cab,pickup,automatic,Automatic,29400,5,29400.0,24900,1gt423c82cf145539,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,4
GMC,gmc,Sierra 3500HD,sierra-3500hd,2011,SLE,sle,Crew Cab,pickup,automatic,Automatic,23600,5,23600.0,24700,1gd423cl5bf253054,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,5
GMC,gmc,Sierra 3500HD,sierra-3500hd,2008,SLE1,sle1,Crew Cab,pickup,automatic,Automatic,23400,5,23400.0,21750,1gthk33678f165079,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,6
GMC,gmc,Sierra 3500HD,sierra-3500hd,2012,Denali,denali,Crew Cab,pickup,automatic,Automatic,42500,3,42500.0,44750,1gt426c80cf146920,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,7
GMC,gmc,Sierra 3500HD,sierra-3500hd,2011,Denali,denali,Crew Cab,pickup,automatic,Automatic,40500,3,40500.0,38600,1gt426c85bf185579,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,8
GMC,gmc,Sierra 3500HD,sierra-3500hd,2008,SLT,slt,Crew Cab,pickup,automatic,Automatic,27500,3,27500.0,27800,1gtjk33608f224197,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,9
GMC,gmc,Sonoma,sonoma,2002,SLS,sls,Crew Cab,pickup,automatic,Automatic,3150,15,3150.0,3700,1gtdt19w328173554,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,1
GMC,gmc,Sonoma,sonoma,2003,SLS,sls,Extended Cab,pickup,automatic,Automatic,4675,14,4675.0,3850,1gtcs19x638131839,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,2
GMC,gmc,Sonoma,sonoma,2003,SL,sl,Extended Cab,pickup,automatic,Automatic,2925,9,2925.0,2700,1gtcs14h438214816,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,3
GMC,gmc,Sonoma,sonoma,2000,SLS Sport,sls sport,Extended Cab,pickup,automatic,Automatic,3700,5,3700.0,3500,1gtcs1954y8230441,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,4
GMC,gmc,Sonoma,sonoma,2004,SLS,sls,Crew Cab,pickup,automatic,Automatic,6850,3,6850.0,6300,1gtdt13x34k133787,/placeholders/catalog/pickup.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,5
GMC,gmc,Suburban,suburban,1999,1500 SLT,1500 slt,SUV,suv,automatic,Automatic,1500,8,1500.0,1100,1gkec16r0xj808396,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,1
GMC,gmc,Suburban,suburban,1999,1500,1500,SUV,suv,automatic,Automatic,2175,3,2175.0,750,3gkfk16r0xg535548,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,2
GMC,gmc,Suburban,suburban,1997,1500,1500,SUV,suv,automatic,Automatic,925,3,925.0,400,1gkfk16rxvj718600,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,3
GMC,gmc,Terrain,terrain,2014,SLT-2,slt 2,SUV,suv,automatic,Automatic,21900,153,21900.0,22000,2gkaltek0e6112842,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,1
GMC,gmc,Terrain,terrain,2012,SLE-1,sle 1,SUV,suv,automatic,Automatic,15300,101,15300.0,15200,2gkalmek0c6147061,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,2
GMC,gmc,Terrain,terrain,2012,SLT-1,slt 1,SUV,suv,automatic,Automatic,17975,94,17975.0,18000,2gkaluek0c6326183,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,3
GMC,gmc,Terrain,terrain,2012,SLE-2,sle 2,SUV,suv,automatic,Automatic,16650,79,16650.0,16500,2gkalsek0c6239730,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,4
GMC,gmc,Terrain,terrain,2011,SLE-1,sle 1,SUV,suv,automatic,Automatic,13050,69,13050.0,12900,2ctalmec1b6272075,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,5
GMC,gmc,Terrain,terrain,2014,SLE-1,sle 1,SUV,suv,automatic,Automatic,19550,61,19550.0,19400,2gkalmek0e6379632,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,6
GMC,gmc,Terrain,terrain,2013,SLT-1,slt 1,SUV,suv,automatic,Automatic,17700,60,17700.0,17650,2gkaluek0d6221144,/placeholders/catalog/suv.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,7
